segment_id,segment_name,year,methodology,projection_method,projection_label,occcd,soctitle,employment,employment_auto,employment_raw,share,share_2024,share_2034,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped,ep_edu_training_grouped,ep_avg_annual_salary,ep_employment_2024,ep_employment_2034,ep_openings_ratio,empl_2021,ep_openings_annual_avg,openings,employment_auto_2024,employment_raw_2024,employment_auto_change,employment_raw_change,employment_auto_pct_change,employment_raw_pct_change
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1011,Art Directors,1.0998941063631402,1.0998941063631402,129.54903722949288,2.3690889116356796e-06,2.334877470303925e-06,2.381790249924479e-06,Bachelor's degree,5 years or more,,BA+,BA+,111040,,,,120.0,12.3,0.09814071460476334,1.0696588701493883,123.41445978878738,0.030235236213751904,6.134577440705499,0.02826624175007239,0.04970712063403486
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1014,Special Effects Artists and Animators,0.8733702665170848,0.8733702665170848,102.86833661312329,0.0008262703401658193,0.0008123476848090069,0.0004077887654195,Bachelor's degree,,,BA+,BA+,99800,57.1,58.0,0.08688097306689835,30.0,5.0,0.07587925860270067,0.8228145154994515,94.93419983751977,0.05055575101763332,7.93413677560352,0.06144246372093447,0.0835751161244612
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1014,Special Effects Artists and Animators,0.8733702665170848,0.8733702665170848,102.86833661312329,1.8811736531614747e-06,1.7960595925413106e-06,1.9399196605719827e-06,Bachelor's degree,,,BA+,BA+,99800,,,,30.0,5.0,0.07587925860270067,0.8228145154994515,94.93419983751977,0.05055575101763332,7.93413677560352,0.06144246372093447,0.0835751161244612
1,1. Materials & Processing,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,19.505788134239676,19.505788134239676,66.21833414341265,0.0009694590358445157,0.0009753378849101064,0.0004230317273795,Bachelor's degree,,,BA+,BA+,79450,30.6,31.6,0.08038585209003216,150.0,2.5,1.5679893998584948,20.41190222989374,68.86275602619315,-0.9061140956540648,-2.644421882780506,-0.044391457760709734,-0.03840133673672099
2,2. Equipment Manufacturing,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,15.227196307871766,15.227196307871766,112.34912349042492,0.0025728113865627128,0.002544529262086512,0.0011825413889486,Bachelor's degree,,,BA+,BA+,79450,30.6,31.6,0.08038585209003216,110.0,2.5,1.2240511501504636,15.493816827142142,116.94147582697192,-0.26662051927037567,-4.592352336547009,-0.01720818841767308,-0.03927051804393089
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,10.228466638041587,10.228466638041587,1204.7414361312938,0.009676856348788957,0.009666937449228282,0.0018010670472695,Bachelor's degree,,,BA+,BA+,79450,30.6,31.6,0.08038585209003216,2200.0,2.5,0.8222240062734395,9.791492734444589,1129.7169780666138,0.43697390359699817,75.02445806467995,0.044627914808107655,0.06640995888463679
7,7. Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,148.17905741359525,148.17905741359525,148.17905741359525,0.000853681819299578,0.0008018327605956057,0.0006546644844517,Bachelor's degree,,,BA+,BA+,79450,30.6,31.6,0.08038585209003216,50.0,2.5,11.91149979208965,133.46265750285679,133.46265750285679,14.71639991073846,14.71639991073846,0.11026604884159041,0.11026604884159041
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,56.167623523809524,56.167623523809524,56.167623523809524,0.00046662607644636545,0.00045158959537570286,0.0007512364099246,Bachelor's degree,,,BA+,BA+,79450,30.6,31.6,0.08038585209003216,,2.5,4.515082276833563,52.64225072254106,52.64225072254106,3.5253728012684675,3.5253728012684675,0.06696850444046319,0.06696850444046319
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1021,Commercial and Industrial Designers,249.3081320175578,249.3081320175578,1587.6555747025361,0.000536990904602954,0.0005059833211316312,0.0005635627865631691,Bachelor's degree,,,BA+,BA+,79450,,,,2510.0,12.5,20.04084662520561,231.80212001687832,1501.6261181451766,17.506012000679476,86.02945655735948,0.07552136278738436,0.05729086323007215
1,1. Materials & Processing,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1024,Graphic Designers,11.452420531018028,11.452420531018028,38.87872688120897,0.0005691978447462743,0.0005573359342343037,0.0009870740305522,Bachelor's degree,,,BA+,BA+,61300,265.9,271.5,0.07443245254931151,,20.0,0.8524317477497603,11.663944131366957,39.35014630067878,-0.21152360034892936,-0.4714194194698109,-0.01813482626173552,-0.011980118596450531
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1024,Graphic Designers,5.900164275925207,5.900164275925207,694.9401738039661,0.0055819747135936746,0.005605199025182747,0.0106704726951439,Bachelor's degree,,,BA+,BA+,61300,265.9,271.5,0.07443245254931151,700.0,20.0,0.4391636975009459,5.677420156946823,655.0459788789566,0.2227441189783841,39.894194925009515,0.039233333595336796,0.060902892638596606
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1024,Graphic Designers,78.49974720205961,78.49974720205961,78.49974720205961,0.000652155578976937,0.000632225433526004,0.0015859435320631,Bachelor's degree,,,BA+,BA+,61300,265.9,271.5,0.07443245254931151,80.0,20.0,5.842928708750251,73.6991510115598,73.6991510115598,4.800596190499803,4.800596190499803,0.06513774072847628,0.06513774072847628
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1024,Graphic Designers,95.85233200900285,95.85233200900285,812.3186478872346,0.0002064586905259559,0.00019872545723745305,0.00021137174144739322,Bachelor's degree,,,BA+,BA+,61300,,,,780.0,60.0,7.134524154000957,91.04051529987359,768.0952761911952,4.8118167091292605,44.22337169603941,0.05285357506248585,0.05757537257009672
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1025,Interior Designers,6.81464611588804,6.81464611588804,802.650762710355,0.0064471395239264675,0.006498781478472755,0.0148503075406939,Bachelor's degree,,,BA+,BA+,63490,87.1,89.9,0.08813559322033898,500.0,7.8,0.6006128780104714,6.582516123996322,759.47359870024,0.23212999189171857,43.17716401011501,0.03526462943941712,0.056851435104535865
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-1025,Interior Designers,6.81464611588804,6.81464611588804,802.650762710355,1.4678233528547749e-05,1.4368476740332033e-05,1.4837221652139167e-05,Bachelor's degree,,,BA+,BA+,63490,,,,500.0,7.8,0.6006128780104714,6.582516123996322,759.47359870024,0.23212999189171857,43.17716401011501,0.03526462943941712,0.056851435104535865
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3031,Public Relations Specialists,1.2697564853504961,1.2697564853504961,149.55597019878172,0.0012012798732687173,0.0012185215272136102,0.0022428382098073,Bachelor's degree,,,BA+,BA+,69780,315.9,331.0,0.08533003555418149,130.0,27.6,0.10834836604011036,1.2342217732492786,142.40129975629134,0.0355347121012175,7.154670442490385,0.028791188805288137,0.05024301361529033
7,7. Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3031,Public Relations Specialists,42.336873546722025,42.336873546722025,42.336873546722025,0.00024390909122833868,0.00022909507445580162,0.0003273322422258,Bachelor's degree,,,BA+,BA+,69780,315.9,331.0,0.08533003555418149,,27.6,3.6126069249946764,38.132187857944814,38.132187857944814,4.204685688777211,4.204685688777211,0.11026604884149514,0.11026604884149514
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3031,Public Relations Specialists,43.60663003207252,43.60663003207252,191.89284374550374,9.392539071272589e-05,8.592995907358166e-05,0.00010115280758327121,Bachelor's degree,,,BA+,BA+,69780,,,,130.0,55.2,3.720955291034787,39.366409631194095,180.53348761423615,4.240220400878428,11.359356131267589,0.10771163640786945,0.06292104739891945
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3041,Editors,0.5240221599102137,0.5240221599102137,61.7210019678696,0.0004957622040994564,0.0004874086108854041,0.000815577530839,Bachelor's degree,Less than 5 years,,BA+,BA+,75260,115.8,116.5,0.08437365475678003,100.0,9.8,0.04421366480516655,0.4936887092996709,56.96051990251186,0.030333450610542823,4.760482065357735,0.06144246372085918,0.08357511612438435
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3041,Editors,0.5240221599102137,0.5240221599102137,61.7210019678696,1.1287041918968048e-06,1.0776357555247863e-06,1.163951796343041e-06,Bachelor's degree,Less than 5 years,,BA+,BA+,75260,,,,100.0,9.8,0.04421366480516655,0.4936887092996709,56.96051990251186,0.030333450610542823,4.760482065357735,0.06144246372085918,0.08357511612438435
2,2. Equipment Manufacturing,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3042,Technical Writers,6.3446651282794555,6.3446651282794555,46.812134787673756,0.0010720047444010548,0.001060220525869305,0.0011825413889486,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,BA+,91670,56.4,56.9,0.0794351279788173,50.0,4.5,0.5039892864476179,6.455757011308769,48.725614927901525,-0.11109188302931372,-1.9134801402277688,-0.01720818841767283,-0.03927051804393055
5,5. Component Systems,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3042,Technical Writers,13.78903944902845,13.78903944902845,41.74020247969598,0.0023750708423521142,0.002489110143123809,0.0017832647462277,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,BA+,91670,56.4,56.9,0.0794351279788173,80.0,4.5,1.0953341133385353,14.805354513208737,44.38332296204064,-1.0163150641802865,-2.6431204823446564,-0.06864510155927515,-0.059552108899219115
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3042,Technical Writers,0.9153716182795715,0.9153716182795715,107.81538983550954,0.0008660066038545433,0.0008935824532900076,0.0018690318415061,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,BA+,91670,56.4,56.9,0.0794351279788173,160.0,4.5,0.07271266164621486,0.905095967049498,104.42761982128344,0.010275651230073457,3.387770014226092,0.011353106857354387,0.03244132175016431
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-3042,Technical Writers,21.049076195587478,21.049076195587478,196.36772710287926,4.533812184886527e-05,4.838493833731658e-05,4.276351058520798e-05,Bachelor's degree,Less than 5 years,Short-term on-the-job training,BA+,BA+,91670,,,,290.0,13.5,1.672036061432368,22.166207491567004,197.5365577112256,-1.1171312959795259,-1.1688306083463544,-0.05039794454710088,-0.005917034405626539
9,"9. Dealers, Maintenance, & Repair",2030,sam_mi_moodys_us,moodys_us,Moody's US,27-4021,Photographers,56.369974779976914,56.369974779976914,56.369974779976914,0.0007519160900653017,0.0007287567409998024,0.0005474836807749,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,42520,151.2,154.0,0.08322411533420708,,12.7,4.691341282475143,52.794053344989685,52.794053344989685,3.5759214349872295,3.5759214349872295,0.06773341329978777,0.06773341329978777
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,27-4021,Photographers,56.369974779976914,56.369974779976914,56.369974779976914,0.00012141667223038555,0.00011524014726678651,0.00012575700012268354,High school diploma or equivalent,,Moderate-term on-the-job training,HS or less,SC/Associate or Employer Training,42520,,,,0.0,12.7,4.691341282475143,52.794053344989685,52.794053344989685,3.5759214349872295,3.5759214349872295,0.06773341329978777,0.06773341329978777
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-1141,Registered Nurses,1.026024748484307,1.026024748484307,120.84846856692732,0.0009706923288441186,0.0009748172217709083,0.0014272606789682,Bachelor's degree,,,BA+,BA+,93600,3391.0,3557.1,0.05443214691786243,220.0,189.1,0.05584872985086065,0.9873774185994432,113.92103980503542,0.03864732988486386,6.927428761891903,0.039141395333593516,0.060809037327499045
7,7. Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-1141,Registered Nurses,95.25796548015228,95.25796548015228,95.25796548015228,0.0005487954552639218,0.0005154639175257037,0.0003273322422258,Bachelor's degree,,,BA+,BA+,93600,3391.0,3557.1,0.05443214691786243,110.0,189.1,5.185095572112317,85.7974226804008,85.7974226804008,9.46054279975148,9.46054279975148,0.11026604884149517,0.11026604884149517
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-1141,Registered Nurses,96.28399022863658,96.28399022863658,216.1064340470796,0.00020738844975989895,0.00018943597830183557,0.0002236452469939315,Bachelor's degree,,,BA+,BA+,93600,,,,330.0,378.2,5.240944301963178,86.78480009900024,199.71846248543622,9.499190129636347,16.387971561643383,0.10945684173726382,0.08205536612739756
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-2010,Clinical Laboratory Technologists and Technicians,6.284672245007217,6.284672245007217,740.2287492345138,0.005945746578276963,0.00593013809910645,0.0040099228599585,Bachelor's degree,,,BA+,BA+,61890,351.2,357.2,0.06380575945793338,100.0,22.6,0.4009982855368806,6.0065459631467055,693.0196588139762,0.27812628186051125,47.209090420537564,0.046303863079873386,0.06812085316790366
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-2010,Clinical Laboratory Technologists and Technicians,6.284672245007217,6.284672245007217,740.2287492345138,1.35367098003118e-05,1.3111235025553115e-05,1.379993599983764e-05,Bachelor's degree,,,BA+,BA+,61890,,,,100.0,22.6,0.4009982855368806,6.0065459631467055,693.0196588139762,0.27812628186051125,47.209090420537564,0.046303863079873386,0.06812085316790366
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-2072,Medical Records Specialists,0.37679371060378564,0.37679371060378564,44.379965453449245,0.00035647362793159724,0.00032493907392360275,0.0001699119855914,Postsecondary nondegree award,,,SC or associate's,SC/Associate or Employer Training,50250,194.8,208.6,0.07040158651462568,,14.2,0.026526875015239246,0.32912580619978066,37.973679935007915,0.04766790440400498,6.406285518441329,0.1448318652201656,0.16870331054050355
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,29-2072,Medical Records Specialists,0.37679371060378564,0.37679371060378564,44.379965453449245,8.115852213420013e-07,7.184238370165244e-07,8.891298444284072e-07,Postsecondary nondegree award,,,SC or associate's,SC/Associate or Employer Training,50250,,,,0.0,14.2,0.026526875015239246,0.32912580619978066,37.973679935007915,0.04766790440400498,6.406285518441329,0.1448318652201656,0.16870331054050355
1,1. Materials & Processing,2030,sam_mi_moodys_us,moodys_us,Moody's US,33-9032,Security Guards,22.292329296273557,22.292329296273557,75.67809616389896,0.0011079531838222858,0.0011146718684687073,0.0007990599294947,High school diploma or equivalent,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,38370,1262.1,1267.1,0.12731298434287522,30.0,161.0,2.838102970662694,23.327888262736007,78.70029260136461,-1.0355589664624496,-3.0221964374656523,-0.0443914577607375,-0.03840133673674867
6,6. Engineering & Design,2030,sam_mi_moodys_us,moodys_us,Moody's US,33-9032,Security Guards,0.490564198247573,0.490564198247573,57.780216490448986,0.0004641085946005987,0.0004874086108854041,0.001053454310667,High school diploma or equivalent,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,38370,1262.1,1267.1,0.12731298434287522,50.0,161.0,0.062455192090668396,0.4936887092996709,56.96051990251186,-0.003124511052097878,0.8196965879371234,-0.006328909276718517,0.01439060930869376
7,7. Core Automotive,2030,sam_mi_moodys_us,moodys_us,Moody's US,33-9032,Security Guards,117.27129885062071,117.27129885062071,117.27129885062071,0.000675617577151879,0.0007445589919816053,0.0006546644844517,High school diploma or equivalent,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,38370,1262.1,1267.1,0.12731298434287522,60.0,161.0,14.930159034437715,123.92961053836227,123.92961053836227,-6.658311687741559,-6.658311687741559,-0.0537265602531728,-0.0537265602531728
0,0. All Segments,2030,sam_mi_moodys_us,moodys_us,Moody's US,33-9032,Security Guards,140.05419234514184,140.05419234514184,250.72961150496866,0.0003016661624000185,0.000322514895688659,0.0002864158070207433,High school diploma or equivalent,,Short-term on-the-job training,HS or less,HS or Less - Limited Training,38370,,,,140.0,483.0,17.830717197191078,147.75118751039795,259.59042304223874,-7.696995165256112,-8.86081153727008,-0.05209430323336276,-0.03413381523642847
8,"8. Motor Vehicle Parts, Materials, & Products Sales",2030,sam_mi_moodys_us,moodys_us,Moody's US,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,139.84937817491613,139.84937817491613,139.84937817491613,0.0011618324318735402,0.001264450867052008,0.0016276788881701,High school diploma or equivalent,Less than 5 years,,HS or less,HS or Less - Limited Training,42010,1215.0,1288.0,0.14694366759888133,,183.9,20.549980540445127,147.3983020231196,147.3983020231196,-7.548923848203486,-7.548923848203486,-0.05121445596448884,-0.05121445596448884
