segment,occcd,soctitle,empl_2021,empl_2024,occ_level,is_total_all,pct_seg_major_2021,pct_seg_detailed_2021,pct_seg_major_2024,pct_seg_detailed_2024,level_change_2021_2024,pct_change_2021_2024,ep_title,ep_type,ep_employment_2024,ep_employment_2034,ep_change_numeric,ep_change_percent,ep_openings_annual_avg,ep_median_annual_wage_2024,ep_entry_education,ep_work_experience,ep_on_the_job_training,ep_edu_grouped
4. Parts & Machining,17-2072,"Electronics Engineers, Except Computer",80.0,50.0,detailed,False,,0.0017297297297297297,,0.000968429207824908,-30.0,-37.5,"        Electronics engineers, except computer",Line item,95.9,101.8,6.0,6.2,5.7,127590,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,17-2112,Industrial Engineers,1470.0,1530.0,detailed,False,,0.031783783783783784,,0.029633933759442184,60.0,4.081632653061229,        Industrial engineers,Line item,351.1,389.6,38.5,11.0,25.2,101140,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,17-2141,Mechanical Engineers,820.0,610.0,detailed,False,,0.01772972972972973,,0.011814836335463878,-210.0,-25.609756097560975,      Mechanical engineers,Line item,293.1,319.6,26.5,9.1,18.1,102320,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,17-2199,"Engineers, All Other",,70.0,detailed,False,,,,0.0013558008909548712,,,"      Engineers, all other",Line item,158.8,162.1,3.3,2.1,9.3,117750,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,17-3013,Mechanical Drafters,90.0,80.0,detailed,False,,0.0019459459459459458,,0.0015494867325198528,-10.0,-11.111111111111116,        Mechanical drafters,Line item,42.9,40.1,-2.8,-6.5,3.3,68510,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,17-3023,Electrical and Electronic Engineering Technologists and Technicians,160.0,150.0,detailed,False,,0.0034594594594594594,,0.002905287623474724,-10.0,-6.25,        Electrical and electronic engineering technologists and technicians,Line item,93.7,94.3,0.6,0.6,8.4,77180,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,17-3026,Industrial Engineering Technologists and Technicians,320.0,510.0,detailed,False,,0.006918918918918919,,0.009877977919814061,190.0,59.375,        Industrial engineering technologists and technicians,Line item,74.6,75.9,1.3,1.7,6.3,64790,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,17-3027,Mechanical Engineering Technologists and Technicians,,90.0,detailed,False,,,,0.0017431725740848344,,,        Mechanical engineering technologists and technicians,Line item,38.3,38.3,0.0,0.0,3.2,68730,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,19-0000,"Life, Physical, and Social Science Occupations",,160.0,major,False,,,0.0030400912027360822,,,,"  Life, physical, and social science occupations",Summary,1609.5,1690.4,80.9,5.0,144.7,78980,—,—,—,
4. Parts & Machining,19-4099,"Life, Physical, and Social Science Technicians, All Other",,60.0,detailed,False,,,,0.0011621150493898896,,,"        Life, physical, and social science technicians, all other",Line item,83.2,86.2,2.9,3.5,10.6,60130,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,19-5011,Occupational Health and Safety Specialists,,70.0,detailed,False,,,,0.0013558008909548712,,,      Occupational health and safety specialists,Line item,131.9,148.4,16.5,12.5,14.9,83910,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",60.0,70.0,major,False,0.0012639561828523278,,0.001330039901197036,,10.0,16.666666666666675,"  Arts, design, entertainment, sports, and media occupations",Summary,3021.1,3104.6,83.5,2.8,289.4,60140,—,—,—,
4. Parts & Machining,27-1024,Graphic Designers,30.0,,detailed,False,,0.0006486486486486486,,,,,        Graphic designers,Line item,265.9,271.5,5.7,2.1,20.0,61300,Bachelor's degree,nan,nan,BA+
4. Parts & Machining,37-0000,Building and Grounds Cleaning and Maintenance Occupations,270.0,180.0,major,False,0.005687802822835475,,0.003420102603078092,,-90.0,-33.333333333333336,  Building and grounds cleaning and maintenance occupations,Summary,5715.9,5832.9,117.1,2.0,788.7,36790,—,—,—,
4. Parts & Machining,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",270.0,180.0,detailed,False,,0.0058378378378378375,,0.003486345148169669,-90.0,-33.333333333333336,"        Janitors and cleaners, except maids and housekeeping cleaners",Line item,2447.7,2495.5,47.8,2.0,351.3,35930,No formal educational credential,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,41-0000,Sales and Related Occupations,1020.0,1180.0,major,False,0.021487255108489572,,0.022420672620178606,,160.0,15.686274509803933,  Sales and related occupations,Summary,14532.6,14234.8,-297.8,-2.0,1786.8,37460,—,—,—,
4. Parts & Machining,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",30.0,,detailed,False,,0.0006486486486486486,,,,,"      Sales representatives of services, except advertising, insurance, financial services, and travel",Line item,1226.7,1264.7,37.9,3.1,123.0,66260,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",,190.0,detailed,False,,,,0.0036800309897346505,,,"      Sales representatives, wholesale and manufacturing, technical and scientific products",Line item,303.2,308.9,5.7,1.9,27.2,100070,Bachelor's degree,nan,Moderate-term on-the-job training,BA+
4. Parts & Machining,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",850.0,860.0,detailed,False,,0.018378378378378378,,0.016656982374588417,10.0,1.17647058823529,"      Sales representatives, wholesale and manufacturing, except technical and scientific products",Line item,1310.5,1314.9,4.4,0.3,114.8,66780,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,41-9031,Sales Engineers,80.0,90.0,detailed,False,,0.0017297297297297297,,0.0017431725740848344,10.0,12.5,      Sales engineers,Line item,56.8,59.9,3.1,5.5,5.0,121520,Bachelor's degree,nan,Moderate-term on-the-job training,BA+
4. Parts & Machining,43-0000,Office and Administrative Support Occupations,4220.0,4120.0,major,False,0.08889825152728038,,0.07828234847045411,,-100.0,-2.3696682464455,  Office and administrative support occupations,Summary,19325.2,18563.3,-761.9,-3.9,1996.8,46320,—,—,—,
4. Parts & Machining,43-1011,First-Line Supervisors of Office and Administrative Support Workers,230.0,230.0,detailed,False,,0.004972972972972973,,0.004454774355994577,0.0,0.0,      First-line supervisors of office and administrative support workers,Line item,1558.4,1554.4,-3.9,-0.3,144.5,66140,High school diploma or equivalent,Less than 5 years,nan,HS or less
4. Parts & Machining,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",590.0,370.0,detailed,False,,0.012756756756756757,,0.007166376137904319,-220.0,-37.28813559322034,"      Bookkeeping, accounting, and auditing clerks",Line item,1613.4,1519.1,-94.3,-5.8,170.0,49210,"Some college, no degree",nan,Moderate-term on-the-job training,SC or associate's
4. Parts & Machining,43-3061,Procurement Clerks,,40.0,detailed,False,,,,0.0007747433662599264,,,      Procurement clerks,Line item,61.9,56.6,-5.4,-8.7,4.6,48510,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,43-4051,Customer Service Representatives,300.0,350.0,detailed,False,,0.006486486486486486,,0.006779004454774356,50.0,16.666666666666675,      Customer service representatives,Line item,2814.0,2660.3,-153.7,-5.5,341.7,42830,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,43-4151,Order Clerks,150.0,90.0,detailed,False,,0.003243243243243243,,0.0017431725740848344,-60.0,-40.0,      Order clerks,Line item,89.5,74.1,-15.4,-17.2,8.0,44660,"Some college, no degree",nan,Short-term on-the-job training,SC or associate's
4. Parts & Machining,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",40.0,,detailed,False,,0.0008648648648648649,,,,,"      Human resources assistants, except payroll and timekeeping",Line item,95.2,88.4,-6.8,-7.1,9.0,49440,Associate's degree,nan,nan,SC or associate's
4. Parts & Machining,43-4171,Receptionists and Information Clerks,60.0,50.0,detailed,False,,0.0012972972972972972,,0.000968429207824908,-10.0,-16.666666666666664,      Receptionists and information clerks,Line item,1007.2,1007.6,0.3,0.0,128.5,37230,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,43-5061,"Production, Planning, and Expediting Clerks",460.0,450.0,detailed,False,,0.009945945945945946,,0.008715862870424172,-10.0,-2.1739130434782594,"      Production, planning, and expediting clerks",Line item,388.8,381.7,-7.1,-1.8,34.1,57770,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,43-5071,"Shipping, Receiving, and Inventory Clerks",1150.0,1300.0,detailed,False,,0.024864864864864864,,0.025179159403447608,150.0,13.043478260869556,"      Shipping, receiving, and inventory clerks",Line item,862.2,795.8,-66.3,-7.7,69.3,43190,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,43-6011,Executive Secretaries and Executive Administrative Assistants,40.0,40.0,detailed,False,,0.0008648648648648649,,0.0007747433662599264,0.0,0.0,      Executive secretaries and executive administrative assistants,Line item,502.8,494.9,-7.9,-1.6,50.0,74260,High school diploma or equivalent,Less than 5 years,nan,HS or less
4. Parts & Machining,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",150.0,200.0,detailed,False,,0.003243243243243243,,0.003873716831299632,50.0,33.33333333333333,"      Secretaries and administrative assistants, except legal, medical, and executive",Line item,1944.0,1913.2,-30.8,-1.6,202.8,46290,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,43-9021,Data Entry Keyers,40.0,,detailed,False,,0.0008648648648648649,,,,,        Data entry keyers,Line item,141.6,104.9,-36.7,-25.9,9.5,39850,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,43-9061,"Office Clerks, General",970.0,890.0,detailed,False,,0.020972972972972972,,0.017238039899283363,-80.0,-8.247422680412376,"      Office clerks, general",Line item,2646.0,2468.2,-177.8,-6.7,282.4,43630,High school diploma or equivalent,nan,Short-term on-the-job training,HS or less
4. Parts & Machining,47-0000,Construction and Extraction Occupations,260.0,160.0,major,False,0.0054771434590267535,,0.0030400912027360822,,-100.0,-38.46153846153846,  Construction and extraction occupations,Summary,7574.7,7968.8,394.1,5.2,649.3,58360,—,—,—,
4. Parts & Machining,47-2111,Electricians,,120.0,detailed,False,,,,0.002324230098779779,,,      Electricians,Line item,818.7,896.1,77.4,9.5,81.0,62350,High school diploma or equivalent,nan,Apprenticeship,HS or less
4. Parts & Machining,49-0000,"Installation, Maintenance, and Repair Occupations",1630.0,1900.0,major,False,0.034337476300821575,,0.036101083032490974,,270.0,16.564417177914102,"  Installation, maintenance, and repair occupations",Summary,6492.9,6794.3,301.4,4.6,608.1,58230,—,—,—,
4. Parts & Machining,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",120.0,150.0,detailed,False,,0.0025945945945945945,,0.002905287623474724,30.0,25.0,"      First-line supervisors of mechanics, installers, and repairers",Line item,617.5,636.5,19.1,3.1,52.4,78300,High school diploma or equivalent,Less than 5 years,nan,HS or less
4. Parts & Machining,49-9041,Industrial Machinery Mechanics,1050.0,910.0,detailed,False,,0.022702702702702703,,0.017625411582413326,-140.0,-13.33333333333333,        Industrial machinery mechanics,Line item,439.6,510.3,70.7,16.1,45.7,63760,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
4. Parts & Machining,49-9043,"Maintenance Workers, Machinery",,30.0,detailed,False,,,,0.0005810575246949448,,,"        Maintenance workers, machinery",Line item,57.5,55.9,-1.6,-2.8,4.8,60500,High school diploma or equivalent,nan,Long-term on-the-job training,HS or less
4. Parts & Machining,49-9071,"Maintenance and Repair Workers, General",420.0,620.0,detailed,False,,0.00908108108108108,,0.01200852217702886,200.0,47.61904761904763,"      Maintenance and repair workers, general",Line item,1629.7,1692.1,62.4,3.8,159.8,48620,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-0000,Production Occupations,28800.0,32440.0,major,False,0.6066989677691174,,0.6163784913547407,,3640.0,12.63888888888889,  Production occupations,Summary,9001.2,8901.6,-99.6,-1.1,963.4,45960,—,—,—,
4. Parts & Machining,51-1011,First-Line Supervisors of Production and Operating Workers,2250.0,2100.0,detailed,False,,0.04864864864864865,,0.04067402672864614,-150.0,-6.666666666666665,      First-line supervisors of production and operating workers,Line item,698.6,706.9,8.3,1.2,67.7,71190,High school diploma or equivalent,Less than 5 years,nan,HS or less
4. Parts & Machining,51-2021,"Coil Winders, Tapers, and Finishers",90.0,90.0,detailed,False,,0.0019459459459459458,,0.0017431725740848344,0.0,0.0,"        Coil winders, tapers, and finishers",Line item,12.2,11.5,-0.8,-6.3,1.2,47260,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-2028,"Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",2450.0,2420.0,detailed,False,,0.05297297297297297,,0.04687197365872555,-30.0,-1.224489795918371,"        Electrical, electronic, and electromechanical assemblers, except coil winders, tapers, and finishers",Line item,261.4,273.3,11.9,4.6,29.6,44040,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-2031,Engine and Other Machine Assemblers,,290.0,detailed,False,,,,0.005616889405384466,,,      Engine and other machine assemblers,Line item,38.4,30.3,-8.1,-21.1,2.8,52540,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-2041,Structural Metal Fabricators and Fitters,180.0,90.0,detailed,False,,0.0038918918918918917,,0.0017431725740848344,-90.0,-50.0,      Structural metal fabricators and fitters,Line item,53.8,45.0,-8.8,-16.3,4.1,49900,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-2090,Miscellaneous Assemblers and Fabricators,2690.0,5040.0,detailed,False,,0.05816216216216216,,0.09761766414875073,2350.0,87.36059479553904,      Miscellaneous assemblers and fabricators,Line item,1467.1,1465.9,-1.3,-0.1,156.3,42210,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",,60.0,detailed,False,,,,0.0011621150493898896,,,"        Extruding and drawing machine setters, operators, and tenders, metal and plastic",Line item,66.0,66.8,0.8,1.2,6.5,46980,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",290.0,150.0,detailed,False,,0.00627027027027027,,0.002905287623474724,-140.0,-48.275862068965516,"        Forging machine setters, operators, and tenders, metal and plastic",Line item,8.8,7.2,-1.7,-18.9,0.6,49240,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
4. Parts & Machining,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",50.0,110.0,detailed,False,,0.001081081081081081,,0.0021305442572147975,60.0,120.00000000000001,"        Rolling machine setters, operators, and tenders, metal and plastic",Line item,22.5,20.6,-1.9,-8.3,1.9,48630,High school diploma or equivalent,nan,Moderate-term on-the-job training,HS or less
